LA,URN,LONDON/NON-LONDON,MEDIAN,PUPILS,FSM,FSMBAND,GRANTFUNDING,SELFGENERATEDINCOME,TOTALINCOME,TEACHINGSTAFF,SUPPLYTEACHERS,EDUCATIONSUPPORTSTAFF,PREMISES,BACKOFFICE,CATERING,OTHERSTAFF,ENERGY,LEARNINGRESOURCES,ICT,BOUGHTINPROFESSIONALSERVICES,OTHER,TOTALEXPENDITURE,T1213CAT1,T1213CAT2,T1213CAT3,T1213CAT4,T1213CAT5,T1213CAT1LA,T1213CAT2LA,T1213CAT3LA,T1213CAT4LA,T1213CAT5LA,T1314CAT1,T1314CAT2,T1314CAT3,T1314CAT4,T1314CAT5,T1314CAT1LA,T1314CAT2LA,T1314CAT3LA,T1314CAT4LA,T1314CAT5LA,T1415CAT1,T1415CAT2,T1415CAT3,T1415CAT4,T1415CAT5,T1415CAT1LA,T1415CAT2LA,T1415CAT3LA,T1415CAT4LA,T1415CAT5LA,T1516CAT1,T1516CAT2,T1516CAT3,T1516CAT4,T1516CAT5,T1516CAT1LA,T1516CAT2LA,T1516CAT3LA,T1516CAT4LA,T1516CAT5LA,T1617CAT1,T1617CAT2,T1617CAT3,T1617CAT4,T1617CAT5,T1617CAT1LA,T1617CAT2LA,T1617CAT3LA,T1617CAT4LA,T1617CAT5LA,DCAT1,DCAT2,DCAT3,DCAT4,DCAT5,PGRANTFUNDING,PSELFGENERATEDINCOME,PTEACHINGSTAFF,PSUPPLYTEACHERS,PEDUCATIONSUPPORTSTAFF,PPREMISES,PBACKOFFICE,PCATERING,POTHERSTAFF,PENERGY,PLEARNINGRESOURCES,PICT,PBOUGHTINPROFESSIONALSERVICES,POTHER,PT1213CAT1,PT1213CAT2,PT1213CAT3,PT1213CAT4,PT1213CAT5,PT1213CAT1LA,PT1213CAT2LA,PT1213CAT3LA,PT1213CAT4LA,PT1213CAT5LA,PT1314CAT1,PT1314CAT2,PT1314CAT3,PT1314CAT4,PT1314CAT5,PT1314CAT1LA,PT1314CAT2LA,PT1314CAT3LA,PT1314CAT4LA,PT1314CAT5LA,PT1415CAT1,PT1415CAT2,PT1415CAT3,PT1415CAT4,PT1415CAT5,PT1415CAT1LA,PT1415CAT2LA,PT1415CAT3LA,PT1415CAT4LA,PT1415CAT5LA,PT1516CAT1,PT1516CAT2,PT1516CAT3,PT1516CAT4,PT1516CAT5,PT1516CAT1LA,PT1516CAT2LA,PT1516CAT3LA,PT1516CAT4LA,PT1516CAT5LA,PT1617CAT1,PT1617CAT2,PT1617CAT3,PT1617CAT4,PT1617CAT5,PT1617CAT1LA,PT1617CAT2LA,PT1617CAT3LA,PT1617CAT4LA,PT1617CAT5LA,PDCAT1,PDCAT2,PDCAT3,PDCAT4,PDCAT5
815,121527,Non-London,Primary,56,8.9,Low,"5,611",174,"5,785","2,491",117,"1,201",395,574,229,184,95,350,58,34,157,"5,883",SUPP,254,465,102,4981,2922,149,340,87,4382,3504,102,464,106,5525,3018,164,355,80,4513,SUPP,440,514,79,"5,528","3,005",183,317,70,"4,729",SUPP,310,636,111,"5,957","3,020",170,374,69,"4,798",3692,117,574,95,5883,"3,098",168,5785,1201,95,NA,-137,109,-7,902,97%,3%,SUPP,2%,SUPP,7%,10%,4%,3%,2%,6%,1%,1%,3%,SUPP,5%,9%,2%,100%,NA,NA,NA,NA,NA,SUPP,2%,8%,2%,100%,NA,NA,NA,NA,NA,SUPP,8%,9%,1%,100%,NA,NA,NA,NA,NA,SUPP!,5%,3%,8%,100%,NA,NA,NA,NA,NA,NA,2%,10%,2%,100%,NA,NA,NA,NA,NA,NA,-3%,1%,0%,0%
815,121528,Non-London,Primary,80,6.3,Low,"4,688",40,"4,728","2,965",84,609,252,325,198,120,39,171,25,15,72,"4,875",3701,-11,328,104,4876,2922,149,340,87,4382,2912,28,255,71,3812,3018,164,355,80,4513,SUPP,259,260,63,"4,429","3,005",183,317,70,"4,729","3,285",142,295,74,"4,815","3,020",170,374,69,"4,798",3574,84,325,39,4875,"3,098",168,4728,609,39,-127,95,-3,-65,-1,99%,1%,SUPP,2%,SUPP,5%,7%,4%,2%,1%,4%,1%,0%,1%,76%,0%,7%,2%,100%,NA,NA,NA,NA,NA,SUPP,1%,7%,2%,100%,NA,NA,NA,NA,NA,SUPP,6%,6%,1%,100%,NA,NA,NA,NA,NA,68%,3%,6%,4%,100%,NA,NA,NA,NA,NA,NA,2%,7%,1%,100%,NA,NA,NA,NA,NA,NA,2%,0%,-1%,0%
815,121529,Non-London,Primary,110,1.8,Low,"4,430",193,"4,623","2,022",117,824,324,390,163,121,72,325,89,18,75,"4,542",SUPP,200,261,101,4192,2922,149,340,87,4382,2246,651,338,80,4242,3018,164,355,80,4513,SUPP,307,392,100,"4,712","3,005",183,317,70,"4,729","2,571",125,361,63,"4,159","3,020",170,374,69,"4,798",2846,117,390,72,4542,"3,098",168,4623,824,72,NA,-83,129,-29,350,96%,4%,SUPP,3%,SUPP,7%,9%,4%,3%,2%,7%,2%,0%,2%,SUPP,5%,6%,2%,100%,NA,NA,NA,NA,NA,SUPP,15%,8%,2%,100%,NA,NA,NA,NA,NA,SUPP,7%,8%,2%,100%,NA,NA,NA,NA,NA,62%,3%,4%,6%,100%,NA,NA,NA,NA,NA,NA,3%,9%,2%,100%,NA,NA,NA,NA,NA,NA,-2%,3%,0%,0%
815,121532,Non-London,Primary,126,2.4,Low,"4,093",128,"4,221","2,632",76,540,298,352,122,92,40,203,27,22,132,"4,536",2812,201,213,42,4055,2922,149,340,87,4382,2926,121,237,46,4127,3018,164,355,80,4513,SUPP,77,264,50,"4,305","3,005",183,317,70,"4,729","2,979",138,277,41,"4,407","3,020",170,374,69,"4,798",3172,76,352,40,4536,"3,098",168,4221,540,40,360,-125,139,-2,481,97%,3%,SUPP,2%,SUPP,7%,8%,3%,2%,1%,4%,1%,0%,3%,69%,5%,5%,1%,100%,NA,NA,NA,NA,NA,SUPP,3%,6%,1%,100%,NA,NA,NA,NA,NA,SUPP,2%,6%,1%,100%,NA,NA,NA,NA,NA,68%,3%,3%,5%,100%,NA,NA,NA,NA,NA,NA,2%,8%,1%,100%,NA,NA,NA,NA,NA,NA,-3%,3%,0%,0%
815,121533,Non-London,Primary,256,13.9,Low,"4,265",13,"4,278","1,965",204,953,230,341,241,117,45,160,54,13,112,"4,435",2925,237,351,58,4379,3108,217,336,92,4717,3091,190,292,54,4393,3018,164,355,80,4513,"2,998",199,294,52,"4,487","3,005",183,317,70,"4,729","3,171",162,315,53,"4,782","3,020",170,374,69,"4,798",2918,204,341,45,4435,"3,098",168,4278,953,45,-7,-33,-10,-13,56,100%,0%,SUPP,5%,SUPP,5%,8%,5%,3%,1%,4%,1%,0%,3%,67%,5%,8%,1%,100%,NA,NA,NA,NA,NA,SUPP,4%,7%,1%,100%,NA,NA,NA,NA,NA,67%,4%,7%,1%,100%,NA,NA,NA,NA,NA,66%,3%,5%,4%,100%,NA,NA,NA,NA,NA,NA,5%,8%,1%,100%,NA,NA,NA,NA,NA,NA,0%,0%,0%,0%
815,121534,Non-London,Primary,133,7.5,Low,"4,524",92,"4,617","2,000",18,714,215,501,191,174,78,210,131,18,129,"4,378",2768,93,397,114,4127,2922,149,340,87,4382,3122,117,436,109,4613,3018,164,355,80,4513,"3,324",19,445,82,"4,829","3,005",183,317,70,"4,729","2,545",12,432,55,"3,872","3,020",170,374,69,"4,798",2714,18,501,78,4378,"3,098",168,4617,714,78,-54,-75,104,-36,251,98%,2%,46%,0%,16%,5%,11%,4%,4%,2%,5%,3%,0%,3%,67%,2%,10%,3%,100%,NA,NA,NA,NA,NA,SUPP,3%,9%,2%,100%,NA,NA,NA,NA,NA,69%,0%,9%,2%,100%,NA,NA,NA,NA,NA,66%,0%,5%,4%,100%,NA,NA,NA,NA,NA,62%,0%,11%,2%,100%,NA,NA,NA,NA,NA,-5%,-2%,1%,-1%,0%
815,121538,Non-London,Primary,63,9.5,Low,"5,922",102,"6,024",SUPP,161,SUPP,421,464,190,188,50,392,51,43,139,"2,099",SUPP,315,457,47,5123,2922,149,340,87,4382,3785,474,505,74,6041,3018,164,355,80,4513,SUPP,518,450,54,"5,475","3,005",183,317,70,"4,729","3,408",235,456,41,"5,478","3,020",170,374,69,"4,798",SUPP,161,464,50,6020,"3,098",168,6024,907,50,SUPP,-154,7,3,897,98%,2%,SUPP,3%,SUPP,7%,8%,3%,3%,1%,7%,1%,1%,2%,SUPP,6%,9%,1%,100%,NA,NA,NA,NA,NA,SUPP,8%,8%,1%,100%,NA,NA,NA,NA,NA,SUPP,9%,8%,1%,100%,NA,NA,NA,NA,NA,62%,4%,3%,6%,100%,NA,NA,NA,NA,NA,SUPP,3%,8%,1%,100%,NA,NA,NA,NA,NA,SUPP,-3%,-1%,0%,0%
815,121539,Non-London,Primary,45,20.9,Medium,"7,778",131,"7,909","3,582",339,"1,435",330,701,234,116,90,411,87,72,146,"7,543",4419,218,634,124,6900,3250,160,392,92,5338,5448,114,649,182,7725,3599,241,447,153,6323,SUPP,129,619,98,"6,774","3,478",209,426,98,"5,541","5,461",129,702,98,"7,604","3,471",181,455,90,"5,585",5017,339,701,90,7543,"3,624",164,7909,1435,90,598,121,67,-34,643,98%,2%,SUPP,4%,SUPP,4%,9%,3%,2%,1%,5%,1%,1%,2%,64%,3%,9%,2%,100%,NA,NA,NA,NA,NA,SUPP,1%,8%,2%,100%,NA,NA,NA,NA,NA,SUPP,2%,9%,1%,100%,NA,NA,NA,NA,NA,72%,2%,3%,5%,100%,NA,NA,NA,NA,NA,NA,4%,9%,1%,100%,NA,NA,NA,NA,NA,NA,1%,0%,-1%,0%
815,121540,Non-London,Primary,47,19.5,Low,"6,052",26,"6,079","3,327",273,600,417,609,193,162,100,304,79,18,81,"6,162",SUPP,183,491,122,5598,2922,149,340,87,4382,4304,220,576,124,6475,3018,164,355,80,4513,SUPP,174,516,126,"5,974","3,478",209,426,98,"5,541","4,009",241,591,113,"6,467","3,020",170,374,69,"4,798",3926,273,609,100,6162,"3,098",168,6079,600,100,NA,90,118,-22,564,100%,0%,SUPP,4%,SUPP,7%,10%,3%,3%,2%,5%,1%,0%,1%,SUPP,3%,9%,2%,100%,NA,NA,NA,NA,NA,SUPP,3%,9%,2%,100%,NA,NA,NA,NA,NA,SUPP,3%,9%,2%,100%,NA,NA,NA,NA,NA,62%,4%,3%,6%,100%,NA,NA,NA,NA,NA,NA,4%,10%,2%,100%,NA,NA,NA,NA,NA,NA,1%,1%,0%,0%
815,121541,Non-London,Primary,54,5.7,Low,"5,864",39,"5,904","3,169",77,815,361,427,187,147,63,302,66,23,54,"5,691",SUPP,-342,516,191,5716,2922,149,340,87,4382,3869,-46,514,148,5550,3018,164,355,80,4513,SUPP,42,502,140,"6,052","3,005",183,317,70,"4,729","3,423",30,411,102,"4,993","3,020",170,374,69,"4,798",3984,77,427,63,5691,"3,098",168,5904,815,63,NA,419,-89,-128,-25,99%,1%,SUPP,1%,SUPP,6%,7%,3%,3%,1%,5%,1%,0%,1%,SUPP,-6%,9%,3%,100%,NA,NA,NA,NA,NA,SUPP,-1%,9%,3%,100%,NA,NA,NA,NA,NA,SUPP,1%,8%,2%,100%,NA,NA,NA,NA,NA,69%,1%,3%,7%,100%,NA,NA,NA,NA,NA,NA,1%,7%,1%,100%,NA,NA,NA,NA,NA,NA,7%,-2%,-2%,0%
815,121543,Non-London,Primary,28,0,Low,"8,223",567,"8,790","4,370",208,"1,662",821,"1,101",372,134,189,590,102,57,109,"9,714",SUPP,191,377,132,5171,2922,149,340,87,4382,3728,240,490,155,5870,3018,164,355,80,4513,SUPP,197,479,121,"5,689","3,005",183,317,70,"4,729","6,807",405,"1,073",184,"10,975","3,020",170,374,69,"4,798",6032,208,1101,189,9714,"3,098",168,8790,1662,189,NA,17,724,57,4543,94%,6%,SUPP,2%,SUPP,8%,11%,4%,1%,2%,6%,1%,1%,1%,SUPP,4%,7%,3%,100%,NA,NA,NA,NA,NA,SUPP,4%,8%,3%,100%,NA,NA,NA,NA,NA,SUPP,3%,8%,2%,100%,NA,NA,NA,NA,NA,62%,4%,3%,6%,100%,NA,NA,NA,NA,NA,NA,2%,11%,2%,100%,NA,NA,NA,NA,NA,NA,-2%,4%,-1%,0%
815,121544,Non-London,Primary,329,4.9,Low,"3,904",116,"4,020","2,116",104,617,232,334,195,112,50,83,38,15,102,"3,997",2404,182,256,68,3509,2922,149,340,87,4382,2572,145,287,64,3608,3018,164,355,80,4513,"2,657",138,303,34,"3,927","3,005",183,317,70,"4,729","2,692",98,293,57,"3,952","3,020",170,374,69,"4,798",2733,104,334,50,3997,"3,098",168,4020,617,50,329,-78,78,-18,488,97%,3%,53%,3%,15%,6%,8%,5%,3%,1%,2%,1%,0%,3%,69%,5%,7%,2%,100%,NA,NA,NA,NA,NA,SUPP,4%,8%,2%,100%,NA,NA,NA,NA,NA,68%,4%,8%,1%,100%,NA,NA,NA,NA,NA,68%,2%,4%,2%,100%,NA,NA,NA,NA,NA,68%,3%,8%,1%,100%,NA,NA,NA,NA,NA,-1%,-2%,1%,-1%,0%
815,121663,Non-London,Secondary with KS4,424,9.5,Low,"6,686",40,"6,726","3,593",175,819,586,707,31,58,166,169,91,58,521,"6,974",4241,293,684,208,7049,3495,98,406,109,5007,4619,301,697,243,7628,3535,109,444,111,5113,"4,625",153,709,239,"7,680","3,540",151,374,117,"5,121","4,408",84,681,189,"7,248","3,553",146,463,101,"5,388",4412,175,707,166,6974,"3,727",122,6726,819,166,171,-118,23,-42,-75,99%,1%,52%,3%,12%,8%,10%,0%,1%,2%,2%,1%,1%,7%,60%,4%,10%,3%,100%,NA,NA,NA,NA,NA,61%,4%,9%,3%,100%,NA,NA,NA,NA,NA,60%,2%,9%,3%,100%,NA,NA,NA,NA,NA,61%,1%,0%,3%,100%,NA,NA,NA,NA,NA,63%,3%,10%,2%,100%,NA,NA,NA,NA,NA,3%,-1%,0%,-1%,0%
815,121457,Non-London,Primary,192,5.7,Low,"4,104",73,"4,177","2,007",87,839,289,306,160,125,76,178,26,20,95,"4,207",2736,110,241,77,3851,2922,149,340,87,4382,2653,136,247,85,3884,3018,164,355,80,4513,"2,890",127,256,83,"4,211","3,005",183,317,70,"4,729","2,768",153,289,58,"4,109","3,020",170,374,69,"4,798",2846,87,306,76,4207,"3,098",168,4177,839,76,110,-23,65,-1,356,98%,2%,48%,2%,20%,7%,7%,4%,3%,2%,4%,1%,0%,2%,71%,3%,6%,2%,100%,NA,NA,NA,NA,NA,SUPP,3%,6%,2%,100%,NA,NA,NA,NA,NA,69%,3%,6%,2%,100%,NA,NA,NA,NA,NA,67%,4%,3%,3%,100%,NA,NA,NA,NA,NA,68%,2%,7%,2%,100%,NA,NA,NA,NA,NA,-3%,-1%,1%,0%,0%
815,121458,Non-London,Primary,151,12.1,Low,"4,214",66,"4,279","2,020",177,799,328,266,151,145,43,261,42,37,81,"4,349",3560,161,263,63,5005,2922,149,340,87,4382,3044,188,261,55,4523,3018,164,355,80,4513,SUPP,166,227,51,"3,961","3,005",183,317,70,"4,729","2,776",134,272,40,"4,265","3,020",170,374,69,"4,798",2819,177,266,43,4349,"3,098",168,4279,799,43,-741,16,3,-20,-656,98%,2%,SUPP,4%,SUPP,8%,6%,3%,3%,1%,6%,1%,1%,2%,71%,3%,5%,1%,100%,NA,NA,NA,NA,NA,SUPP,4%,6%,1%,100%,NA,NA,NA,NA,NA,SUPP,4%,6%,1%,100%,NA,NA,NA,NA,NA,65%,3%,3%,6%,100%,NA,NA,NA,NA,NA,NA,4%,6%,1%,100%,NA,NA,NA,NA,NA,NA,1%,1%,0%,0%
815,121459,Non-London,Primary,240,15.8,Low,"4,580",127,"4,707","2,578",66,743,269,361,68,150,40,247,54,11,129,"4,715",2628,65,221,70,3716,2922,149,340,87,4382,2896,130,244,68,4121,3018,164,355,80,4513,"2,959",141,223,70,"4,235","3,005",183,317,70,"4,729","3,148",25,311,84,"4,698","3,020",170,374,69,"4,798",3320,66,361,40,4715,"3,098",168,4707,743,40,692,1,140,-30,999,97%,3%,SUPP,1%,SUPP,6%,8%,1%,3%,1%,5%,1%,0%,3%,71%,2%,6%,2%,100%,NA,NA,NA,NA,NA,70%,3%,6%,2%,100%,NA,NA,NA,NA,NA,70%,3%,5%,2%,100%,NA,NA,NA,NA,NA,67%,1%,2%,6%,100%,NA,NA,NA,NA,NA,NA,1%,8%,1%,100%,NA,NA,NA,NA,NA,NA,-1%,2%,-1%,0%
815,121460,Non-London,Primary,197,2.5,Low,"4,184",149,"4,333","2,238",291,608,289,245,136,115,68,313,40,24,94,"4,460",2266,200,206,64,3463,2922,149,340,87,4382,2353,298,217,69,3920,3018,164,355,80,4513,SUPP,281,231,71,"4,009","3,005",183,317,70,"4,729","2,705",190,250,61,"4,187","3,020",170,374,69,"4,798",2845,291,245,68,4460,"3,098",168,4333,608,68,579,91,39,4,997,97%,3%,50%,7%,14%,6%,5%,3%,3%,2%,7%,1%,1%,2%,65%,6%,6%,2%,100%,NA,NA,NA,NA,NA,SUPP,8%,6%,2%,100%,NA,NA,NA,NA,NA,SUPP,7%,6%,2%,100%,NA,NA,NA,NA,NA,65%,5%,3%,7%,100%,NA,NA,NA,NA,NA,64%,7%,5%,2%,100%,NA,NA,NA,NA,NA,-1%,1%,-1%,0%,0%
815,121461,Non-London,Primary,291,7.4,Low,"4,244",108,"4,352","2,087",156,876,165,388,148,168,44,289,74,20,116,"4,533",2379,140,339,62,3647,2922,149,340,87,4382,2594,67,331,44,3766,3018,164,355,80,4513,SUPP,140,326,37,"3,913","3,005",183,317,70,"4,729","2,597",88,338,38,"3,858","3,020",170,374,69,"4,798",2964,156,388,44,4533,"3,098",168,4352,876,44,585,16,49,-18,886,98%,2%,46%,3%,19%,4%,9%,3%,4%,1%,6%,2%,0%,3%,65%,4%,9%,2%,100%,NA,NA,NA,NA,NA,SUPP,2%,9%,1%,100%,NA,NA,NA,NA,NA,SUPP,4%,8%,1%,100%,NA,NA,NA,NA,NA,68%,2%,3%,5%,100%,NA,NA,NA,NA,NA,65%,3%,9%,1%,100%,NA,NA,NA,NA,NA,0%,-1%,0%,-1%,0%
815,121462,Non-London,Primary,108,7.3,Low,"4,533",212,"4,744","1,929",215,"1,064",370,581,208,161,50,302,25,25,63,"4,993",3348,73,432,68,4811,2922,149,340,87,4382,3346,46,491,72,4861,3018,164,355,80,4513,SUPP,19,482,58,"4,710","3,005",183,317,70,"4,729","3,117",219,590,65,"5,306","3,020",170,374,69,"4,798",2993,215,581,50,4993,"3,098",168,4744,1064,50,-355,142,149,-18,182,96%,4%,SUPP,4%,SUPP,7%,12%,4%,3%,1%,6%,1%,1%,1%,70%,2%,9%,1%,100%,NA,NA,NA,NA,NA,SUPP,1%,10%,1%,100%,NA,NA,NA,NA,NA,SUPP,0%,10%,1%,100%,NA,NA,NA,NA,NA,59%,4%,5%,7%,100%,NA,NA,NA,NA,NA,NA,4%,12%,1%,100%,NA,NA,NA,NA,NA,NA,2%,3%,0%,0%
815,121463,Non-London,Primary,186,9.1,Low,"4,247",88,"4,336","2,409",84,702,371,292,2,111,77,249,40,21,97,"4,455",2597,117,221,63,3815,2922,149,340,87,4382,3210,102,297,83,4801,3018,164,355,80,4513,"2,690",204,254,66,"4,130","3,005",183,317,70,"4,729","2,908",118,254,66,"4,401","3,020",170,374,69,"4,798",3111,84,292,77,4455,"3,098",168,4336,702,77,514,-33,71,14,640,98%,2%,54%,2%,16%,8%,7%,0%,2%,2%,6%,1%,0%,2%,68%,3%,6%,2%,100%,NA,NA,NA,NA,NA,67%,2%,6%,2%,100%,NA,NA,NA,NA,NA,65%,5%,6%,2%,100%,NA,NA,NA,NA,NA,66%,3%,0%,6%,100%,NA,NA,NA,NA,NA,70%,2%,7%,2%,100%,NA,NA,NA,NA,NA,2%,-1%,1%,0%,0%
815,121464,Non-London,Primary,224,12.7,Low,"4,183",45,"4,228","1,875",48,995,327,264,331,52,73,211,54,36,71,"4,335",2945,109,298,87,4131,2922,149,340,87,4382,3025,88,322,90,4381,3018,164,355,80,4513,SUPP,103,343,79,"4,812","3,005",183,317,70,"4,729","3,082",64,287,81,"4,502","3,020",170,374,69,"4,798",2870,48,264,73,4335,"3,098",168,4228,995,73,-75,-61,-34,-14,204,99%,1%,SUPP,1%,SUPP,8%,6%,8%,1%,2%,5%,1%,1%,2%,71%,3%,7%,2%,100%,NA,NA,NA,NA,NA,SUPP,2%,7%,2%,100%,NA,NA,NA,NA,NA,SUPP,2%,7%,2%,100%,NA,NA,NA,NA,NA,69%,1%,8%,4%,100%,NA,NA,NA,NA,NA,NA,1%,6%,2%,100%,NA,NA,NA,NA,NA,NA,-2%,-1%,0%,0%
815,121466,Non-London,Primary,439,1,Low,"3,703",225,"3,928","1,798",178,806,298,278,115,79,38,113,14,11,87,"3,815",2557,83,230,59,3369,2922,149,340,87,4382,2608,137,249,47,3461,3018,164,355,80,4513,"2,645",138,242,48,"3,554","3,005",183,317,70,"4,729","2,579",151,257,49,"3,824","3,020",170,374,69,"4,798",2604,178,278,38,3815,"3,098",168,3928,806,38,47,95,48,-21,446,94%,6%,47%,5%,21%,8%,7%,3%,2%,1%,3%,0%,0%,2%,76%,2%,7%,2%,100%,NA,NA,NA,NA,NA,SUPP,4%,7%,1%,100%,NA,NA,NA,NA,NA,74%,4%,7%,1%,100%,NA,NA,NA,NA,NA,68%,4%,3%,5%,100%,NA,NA,NA,NA,NA,68%,5%,7%,1%,100%,NA,NA,NA,NA,NA,-8%,3%,0%,-1%,0%
815,121469,Non-London,Primary,142,17.4,Low,"5,392",142,"5,534","2,681",-76,"1,487",386,311,192,93,135,265,36,143,132,"5,787",3366,318,280,172,5373,3108,217,336,92,4717,3457,239,275,156,5600,3599,241,447,153,6323,SUPP,185,293,150,"5,897","3,478",209,426,98,"5,541","3,904",315,301,64,"5,710","3,020",170,374,69,"4,798",4168,-76,311,135,5787,"3,098",168,5534,1487,135,802,-394,31,-37,414,97%,3%,46%,-1%,26%,7%,5%,3%,2%,2%,5%,1%,2%,2%,63%,6%,5%,3%,100%,NA,NA,NA,NA,NA,SUPP,4%,5%,3%,100%,NA,NA,NA,NA,NA,SUPP,3%,5%,3%,100%,NA,NA,NA,NA,NA,68%,6%,3%,3%,100%,NA,NA,NA,NA,NA,72%,-1%,5%,2%,100%,NA,NA,NA,NA,NA,9%,-7%,0%,-1%,0%
815,121471,Non-London,Primary,84,7.1,Low,"5,071",205,"5,277","2,867",197,846,328,386,252,182,88,313,52,26,76,"5,612",2925,203,309,81,4287,2922,149,340,87,4382,2834,152,298,63,4150,3018,164,355,80,4513,SUPP,204,327,90,"4,879","3,005",183,317,70,"4,729","3,606",162,380,88,"5,402","3,020",170,374,69,"4,798",3713,197,386,88,5612,"3,098",168,5277,846,88,788,-7,77,7,1325,96%,4%,SUPP,4%,SUPP,6%,7%,4%,3%,2%,6%,1%,0%,1%,68%,5%,7%,2%,100%,NA,NA,NA,NA,NA,SUPP,4%,7%,2%,100%,NA,NA,NA,NA,NA,SUPP,4%,7%,2%,100%,NA,NA,NA,NA,NA,67%,3%,5%,5%,100%,NA,NA,NA,NA,NA,NA,4%,7%,2%,100%,NA,NA,NA,NA,NA,NA,-1%,0%,0%,0%
815,121472,Non-London,Primary,59,5.1,Low,"5,657",96,"5,753","2,177","1,114",674,499,470,267,147,97,278,58,73,152,"6,008",SUPP,411,408,188,5964,2922,149,340,87,4382,3328,289,369,150,5436,3018,164,355,80,4513,"3,062",450,384,113,"5,446","3,005",183,317,70,"4,729","2,876",672,446,81,"5,487","3,020",170,374,69,"4,798",2851,1114,470,97,6008,"3,098",168,5753,674,97,NA,703,62,-91,44,98%,2%,SUPP,19%,SUPP,8%,8%,4%,2%,2%,5%,1%,1%,3%,SUPP,7%,7%,3%,100%,NA,NA,NA,NA,NA,SUPP,5%,7%,3%,100%,NA,NA,NA,NA,NA,56%,8%,7%,2%,100%,NA,NA,NA,NA,NA,52%,12%,4%,6%,100%,NA,NA,NA,NA,NA,NA,19%,8%,2%,100%,NA,NA,NA,NA,NA,NA,12%,1%,-1%,0%
815,121475,Non-London,Primary,24,17.6,Low,"8,753",40,"8,793",SUPP,303,SUPP,740,"1,048",168,325,90,672,113,30,110,"3,600",SUPP,292,919,218,10027,3108,217,336,92,4717,5312,209,742,186,7823,3599,241,447,153,6323,SUPP,422,891,46,"9,923","3,005",183,317,70,"4,729","6,949",556,"1,090",232,"11,328","3,020",170,374,69,"4,798",SUPP,303,1048,90,9249,"3,098",168,8793,623,90,SUPP,11,129,-128,-778,100%,0%,54%,3%,7%,8%,11%,2%,4%,1%,7%,1%,0%,1%,SUPP,3%,9%,2%,100%,NA,NA,NA,NA,NA,SUPP,3%,9%,2%,100%,NA,NA,NA,NA,NA,SUPP,4%,9%,0%,100%,NA,NA,NA,NA,NA,62%,5%,2%,8%,100%,NA,NA,NA,NA,NA,SUPP,3%,11%,1%,100%,NA,NA,NA,NA,NA,SUPP,0%,2%,-1%,0%
815,121476,Non-London,Primary,19,5.3,Low,"9,970",146,"10,116",SUPP,281,SUPP,859,"1,468",473,351,102,238,99,43,432,"4,347",SUPP,256,622,107,6839,2922,149,340,87,4382,4201,362,723,109,6869,3018,164,355,80,4513,SUPP,730,864,127,"7,831","3,005",183,317,70,"4,729",SUPP,-49,"1,311",160,"10,628","3,020",170,374,69,"4,798",SUPP,281,1468,102,10229,"3,098",168,10116,1140,102,SUPP,25,846,-5,3390,99%,1%,SUPP,3%,SUPP,8%,14%,5%,3%,1%,2%,1%,0%,4%,SUPP,4%,9%,2%,100%,NA,NA,NA,NA,NA,SUPP,5%,11%,2%,100%,NA,NA,NA,NA,NA,SUPP,9%,11%,2%,100%,NA,NA,NA,NA,NA,SUPP!,0%,5%,4%,100%,NA,NA,NA,NA,NA,SUPP,3%,14%,1%,100%,NA,NA,NA,NA,NA,SUPP,-1%,5%,-1%,0%
815,121478,Non-London,Primary,28,3.6,Low,"8,898",508,"9,406","3,873",493,"1,176",751,"1,031",357,508,237,632,107,68,168,"9,403",SUPP,309,579,231,6643,2922,149,340,87,4382,4446,238,648,193,6927,3018,164,355,80,4513,SUPP,364,744,182,"6,981","3,005",183,317,70,"4,729","5,167",124,867,141,"8,766","3,020",170,374,69,"4,798",5050,493,1031,237,9403,"3,098",168,9406,1176,237,NA,184,452,6,2760,95%,5%,SUPP,5%,SUPP,8%,11%,4%,5%,3%,7%,1%,1%,2%,SUPP,5%,9%,3%,100%,NA,NA,NA,NA,NA,SUPP,3%,9%,3%,100%,NA,NA,NA,NA,NA,SUPP,5%,11%,3%,100%,NA,NA,NA,NA,NA,59%,1%,4%,6%,100%,NA,NA,NA,NA,NA,NA,5%,11%,3%,100%,NA,NA,NA,NA,NA,NA,0%,2%,0%,0%
815,121479,Non-London,Primary,323,5,Low,"4,490",100,"4,589","2,475",168,640,303,350,159,209,35,262,28,56,112,"4,798",1850,51,197,46,3299,2922,149,340,87,4382,2208,83,212,43,3398,3018,164,355,80,4513,"2,289",110,285,45,"3,679","3,005",183,317,70,"4,729","2,444",66,312,48,"3,821","3,020",170,374,69,"4,798",3115,168,350,35,4798,"3,098",168,4589,640,35,1265,117,153,-11,1499,98%,2%,52%,4%,13%,6%,7%,3%,4%,1%,5%,1%,1%,2%,56%,2%,6%,1%,100%,NA,NA,NA,NA,NA,65%,2%,6%,1%,100%,NA,NA,NA,NA,NA,62%,3%,8%,1%,100%,NA,NA,NA,NA,NA,64%,2%,4%,4%,100%,NA,NA,NA,NA,NA,65%,4%,7%,1%,100%,NA,NA,NA,NA,NA,9%,2%,1%,0%,0%
